Vc,e_coli,b_longum,b_breve,b_vulgatus,ICP3,ICP1,ICP2,ICP2_Haiti,Sample
0.0021597947158181,0.127593858843028,0,0,0,0,0.00774753555985236,0,0,D05181749
0.0285729398819102,0.00891702551913261,0,0,0,0,0.0692742141504588,0,0,D05181753
0.0426834552929082,0.00591768526951617,0,0,0,0,0,0,0,D05181764
0.894656876748219,0.00576493819697791,2.00918931435625e-05,1.90155417251574e-06,0,0,0,0,0,D05181784
0.00723862973684753,0.0445346130211028,4.68032244885537e-05,2.3055775610125e-06,0.000522597580496166,0,0,0,0,D10181702
0.259690116475856,0.0598537179656376,2.04216588572512e-05,8.02701041787908e-06,0.000263828945352349,0,0,0.147601336481495,0.00500771340613832,D10181706
0.134345380692188,0.0266374284485156,8.22357008820293e-06,0,9.81688679279225e-05,0,0,0.131600507188685,0.00177731908531286,D10181707
0.000958721565310047,0.901827486820843,0,3.40402112196661e-06,0,0,0,0,0,D10181709
0.226039359060511,0.0113463063140557,2.50007272639e-05,7.4540426934583e-06,8.04772750975144e-06,0,0,1.08842216320409e-06,0,D10181710
2.99000697264434e-05,0.000359882604797148,6.62042064854679e-06,1.77409965091777e-06,0,0,6.01463052384316e-06,0,0,D10181714
0.0196168449943546,0.335418153284836,0,0,0,0,0.524052221100387,2.58895973348485e-06,0,D10181725
0.98042907863127,0.000973182397214507,0,0,0,0,0,0,0,D10181726
7.17049248812972e-05,0.323691978665027,2.03843431936798e-06,1.44688867374747e-05,0,0,0,0,0,D10181732
0.00147632447547668,0.00307422633967748,0,0,1.37620192005682e-05,0,0,0,0,D10181738
0.11060146559136,0.0604892256543395,0,0,0,0,0,0,0,D10181742
0.000375431803269199,0.374412527251608,0,0,0,0,0,0,0,D10181743
0.022392570764455,0.0124324683108646,0.000244465034464595,0.000261947127045494,0.0054845446220464,0,0.146201745338215,0,0,D10181752
0.973960308621611,0.00180902745238818,6.316026343999e-06,0,0.000161242277188951,0,5.14095167534802e-06,0,0,D10181758
0.0010493814319725,5.21762457297337e-05,0,0,0,0,3.1184053570249e-06,0,0,D10181760
0.00169402560733914,0.374482552660736,0,0,0,0,0.0512493782717049,0,0,D10181763
1.10948926088361e-05,0.699382158891401,1.44409713321359e-06,0,0,0,0,0,0,D10181764
0.00339213990436338,0.00409651761794017,5.84343765151851e-06,2.99476179640324e-06,1.53390238352361e-06,0,7.47473066256743e-06,3.23823836521651e-06,0,D10181766
0.102599952973326,0.0783146458743889,2.29495928186486e-05,1.87914784403569e-06,0,0,0.0212077027309656,0,0,D10181767
0.942090939453834,0.0148821106625388,3.57688066311318e-05,2.66203906793539e-06,2.59080140273712e-05,0,0,0,0,D10181773
0.00158450245722443,0.214962188238957,1.04171860959637e-05,9.23818673936624e-05,2.2287933042527e-05,0,4.91384320883248e-05,3.63390212649896e-06,0,D10181779
5.65405757461589e-06,0.890289101749659,2.17463752869842e-05,0,1.06557238906223e-05,0,0,0,0,D10181787
1.08555842502996e-05,0.730947430207685,0,4.95940397221808e-06,0,0,0,0,0,D10181788
0.976016794176133,0.0036833817613719,4.63323237570623e-06,0,0,0,0,0,0,D10181790
0.0107878718148296,0.0291839418435912,4.01441388194633e-06,3.05684726790408e-06,3.17838456891714e-05,0,0.0479739032160906,0,0,D10181796
0.230764287411726,0.0067905254259791,0,0,1.59915326693996e-06,0,0,0,0,D10181801
0.00230673178751698,0.0122502537739609,0,0,3.97387831741976e-06,0,0.0440507757909827,0,0,D10181806
0.00108837218627424,0.326326588546954,5.28763815193962e-06,1.83965744036233e-05,0,0,0,0,0,D10181834
0.00146315482774563,0.351056406990443,7.65548634530089e-06,4.46570036809219e-06,5.33149941904884e-06,0,1.9639967945385e-05,0,0,D10181835
0.069451731938194,0.0108177235012609,0,0,1.6777945366263e-06,0,0,0,0,D10181847
2.9792531097797e-05,0.278176664511234,0,0,0,0,0,0,0,D10181853
2.83704360131279e-05,0.117525873818186,2.14043070057892e-06,4.13686879039163e-05,0,0,0,0,0,D10181879
0.371246985282537,0.0123567784979437,6.23420300988105e-06,2.1956941418449e-06,3.23080709442892e-05,0,0,0,0,D10181893
0.00136230648565704,0.0656077690862821,5.81404753778844e-06,4.9439179743099e-06,1.50295106419021e-06,0,0,0,0,D10181952
0.000236446864673172,4.83609684955428e-06,0,0,3.61837462124925e-06,0,0,0,0,D10181973
1.32581306906975e-05,0.354696001480365,0,8.11587000137695e-05,0,0,0,0,0,D10182028
0.62936211509059,0.00116937242506823,1.35598127699795e-06,0,4.35851124749341e-06,0,0,0,0,D10182039
0.000269954884695655,0.196329430678869,3.50740926717655e-06,1.27191764633875e-06,7.43879108313269e-06,0,0,0,0,D10182047
0.000331800754835142,0.000653754599186293,0,0,0,0,0,0,0,D10182048
0.000445988615955259,0.0243739939482432,1.72724330852448e-06,2.01511719327856e-06,0,0,0,0,0,D10182051
0.340457279210162,0.0245373587034402,0,0,4.18533703665347e-06,0,0,0,0,D10182063
0.000105239653437615,0.748335661034834,0,1.21891801063175e-05,0,0,0,0,0,D10182069
0.00214271324935773,0.538777215676954,9.95937029617809e-06,1.53917540940934e-06,2.80220464242465e-05,0,0,0,0,D10182070
0.000142771798168626,0.0899196005129561,1.84023800002525e-06,0,0,0,3.52712283338173e-06,0,0,D10182071
0.245415529490623,0.0319538719503161,7.634874783762e-05,3.04495809095433e-05,0.000946675426881667,0,1.51226106530618e-06,0,0,D10182075
0.00551738856696236,0.00734954532788907,0,0,0,0,0,0,0,D10182082
0.165521416471329,0.000575075990190991,1.63154305116154e-05,5.10930587074272e-06,3.60656884993604e-06,0,0,0,0,D10182089
0.000653323989093157,0.104038730900849,7.22359018660999e-06,0,0,0,0,0,0,D10182104
0.109572517928499,0.00229522570697953,0,0,0,0,0,0,0,D15180677
0.474187902458142,0.294942201879582,9.88339952426002e-05,2.63285612068947e-05,0.000804773637138302,0,0,0,0,D15180683
1.9642022521959e-05,0.0426264240293016,0.0104912432859523,0.00123069980644058,0.00309992710267736,0,0,0,0,D15180690
0,0.243237722277764,0,0,0,0,0,0,0,D15180744
0.262065048839591,0.0157643805636004,0,0,0,0,0,0,0,D15180765
0.063714421283624,0.0438887656104156,1.01229390780638e-05,6.58794447937483e-06,0,0,0,0,0,D15180780
0.00295776821671993,0.00396622378283245,0,0,0,0,0.987193869232678,0,0,D15180852
0.00627637782769664,0.350200023462402,0,1.66794326101811e-06,0,0,0,0,0,D17181269
0.564795070117422,0.00329408408373542,5.06065498497631e-05,1.9445055067796e-05,0.00244284238992361,0,0,0,0,D17181353
0.768048692839367,0.0193620168609892,1.20131018893573e-05,0,4.97208939309509e-06,0,0,0,0,D17181373
0.209783379541782,0.0201998049675543,0.00113383685635301,0.000133215222535862,0.00642894654005005,0,0,0,0,D17181376
0.11245773934394,0.000114733791964951,0,0,2.91244162656829e-06,0,0,0,0,D17181378
0.919061089456142,0.00125445359272218,0,0,0,0,0,0,0,D17181384
0.0163643263322235,0.0219040678869008,0.185051392060683,0.00694221536097561,0.0222340499667353,0,0,0,0,D17181390
0.000917654011058377,0.330887829412783,0,5.16426231575412e-05,0,0,0,0,0,D17181392
0.0251444433373772,0.0643653542208372,0.057330284722181,0.00942548585310805,0.000131973395089679,0,0,0,0,D17181396
0.228747437834645,0.150305536744538,7.86172174850981e-06,2.17709217651041e-06,2.57622574220398e-05,0,0.36471271031164,0,0,D17181397
0.306560029131298,0.00220192592687403,0.019444671759216,0.00152510645052926,0.00875215096471106,0,0,0,0,D17181424
1.84152320084857e-06,0.0390316283283858,1.01702304046864e-05,8.37056000385715e-06,0,0,0,0,0,D17181426
0.423010644214209,0.00663547100039153,2.15873056374296e-05,8.9071945783268e-06,0.00119021901352314,0,0,0,0,D17181428
0.00022538907075743,0.489051875359427,0,0.000296926810982413,0,0,0,0,0,D17181434
0.00521738315007557,0.186158758705843,4.48918711944475e-06,0,3.2172507689354e-05,0,0,0,0,D17181435
0.306985712715383,0.000238693424959911,0.000134445758204203,0.000101302817412327,0.00293119595097136,0,2.62359305137632e-06,0,0,D17181461
2.59939550609334e-05,0.000114227746485438,0.000961552251435046,6.42566087389884e-05,0.00998268712958614,0,0,0,0,D17181515
0.83196427004093,0.00122448305822424,0,0,0,0,0,0,0,D17181529
0.739786656942289,6.10194996346548e-05,8.71707137637926e-06,2.95109187221173e-06,5.67063653598838e-05,0,0,0,0,D17181538
0.0041583364197638,0.408973888931762,4.94006895268135e-06,5.07358432978085e-06,0,0,0,0,0,D17181754
0.775978395905466,0.0372035724048966,3.04015830225886e-06,9.61602071004478e-05,0,0,0,0,0,D17181779
2.50195167122925e-06,0.559142950497993,0.00368608965505533,0.000202419804258024,1.81689347553553e-05,0,0,0,0,D17181793
2.84674504991585e-06,6.32242214574335e-06,0.906800016590565,0.0512123807193136,0,0,0,0,0,D17181795
0,0.0370976644140875,0.0911753446188283,0.0223608600679934,2.10672189477428e-05,0,0,0,0,D17181797
0,0.0248778596674666,0.473213967126799,0.0510536011139425,0.000124013452387179,0,0,0,0,D17181798
1.09624244422726e-06,0.169878270733296,1.390661843534e-05,0.000270020174619519,0,0,0,0,0,D17181815
3.86008358767412e-05,0.0655629575885496,0.00117901193852648,0.000390692926228181,0,0,0,0,0,D17181817
1.28059603085968e-06,0.151650072378068,0.351167208399442,0.256605283836793,7.98848000202944e-06,0,0,0,0,D17181818
0,0.0463248130323444,0.443657422272132,0.0286685641144322,0,0,0,0,0,D17181834
0.305958604878164,0.0198719856234317,2.11166620159732e-06,1.42214254393289e-06,0,0,0,0,0,D17181835
0.996576361439275,1.53674644112412e-05,0,0,0,0,0,0,0,Positivecontrol3
0.000803968647354212,0.0126994052471488,2.62782561328778e-06,4.02933260704126e-06,0,0,0,0,0,1310350
0.0461975258815518,0.08577685415396,0.000171923858459111,0.000156856569951803,0.00460013898484971,0.0443386753693467,0,0,0,1326000
0.00401126325521193,0.0367274366281767,6.8662763222738e-05,5.54041886078996e-06,0.000347124855676892,0.00119061359530398,0,0,0,1326050
0.83624136370085,0.021839310476893,1.64345567491287e-05,3.3030236603641e-06,3.06939515755785e-05,0,0,0,0,1326850
0.00331029287845474,0.432012041941659,5.17970472708572e-06,1.23594934576996e-05,0,0.00126533519536026,0,0,0,1326950
0.104133423372241,0.00405563919078472,5.0505879191988e-05,2.41847103406643e-05,0.000124512802001229,0.00409118986040209,0,0,0,1341100
0.405044747413371,0.0576475923575431,3.03360274483528e-06,2.00926935047532e-06,0.000329795955545664,0,0,0,0,1341950
0.612135360843808,0.0507010708007162,0,0,3.09395877660892e-06,0,0,0,0,1348600
0.413377651444326,0.189888213796267,8.17034148881842e-06,7.51671416971294e-06,0.000153970085356783,0,0.0977681037303287,0,0,1363400
0.0660416310161041,0.0249276383902769,8.83241358069872e-05,7.31925706735476e-05,0.00327428367553198,0.00556824595152,0,0,0,1365000
0.152423612761837,0.00318320719960872,0.000130511366885735,3.83611685414939e-05,0.000249347595519711,0.00495753954287536,0,0,0,1366300
0.0138143115017937,0.000586043673786934,0,0,0,0.0133356083712008,0,0,0,1368350
0,0.0470512940348801,0.18472763454535,0.0195410140835316,0.00015299674241592,0,0,0,0,1381500
4.58778947559206e-05,0.00232341014608208,0,0,0,0,0,0,0,1391200
0.0317928742324653,0.00246858235504402,0.00115086834101868,0.000125109470786939,0.0131611792648203,0.00504512367497472,0.00560187073356382,0,0,1446750
0.0671370356544093,0.537891298858875,7.52698460167125e-06,0,0,0,0.164649989667284,0,0,1452300
0,0.000673912790355725,0,0,0,0,0,0,0,D02182191
0.000262807944562186,0.313601832780467,1.12121532841814e-05,7.88547044162208e-05,2.07404300678081e-05,5.99213613246178e-05,0,0,0,D02182220
1.32389825785552e-05,0.185723067103262,0.00395303344174041,0.00110777890927262,0.00482046848111618,0,0,0,0,D02182224
0.00761380344132185,0.0118294396901261,0.000189966942541637,0.000153047790237477,0.19020234844086,0,0,0,0,D02182252
0,0.269962916457214,0.505471495540143,0.0297659358962774,3.87964476219592e-05,0,0,0,0,D02182469
0.000506123921426908,0.000120959834245926,0.226243719029474,0.0125606853581029,0,0,0,0,0,D02182471
0,0.0830067906702096,0.510551166223797,0.0319234425745498,0,0,0,0,0,D02182491
0,0.0369219028380396,0.326459700149234,0.0224323246461874,3.87708063780959e-06,0,0,0,0,D02182515
0,0.0184331087704846,0.884686710677398,0.057469600494513,3.18740871990749e-05,0,0,0,0,D04181631
9.69798024152876e-05,0.0871693708853552,0.0629190115506592,0.00435327364693994,0.028056219103411,0.000245908578108803,0,0,0,D04181633
0.011354202224953,7.75784565916629e-05,0,0,0,0,0,0,0,D04181646
0.000159714647268662,0.122837574321672,9.36351173023265e-05,4.2603401090701e-05,0,0,0.00256136111670326,0,0,D04181742
0.000663807803144235,0.0595652033744168,0,4.08411595458971e-05,0,0,0.0101476650105925,0,0,D04181753
2.3410987734689e-05,0.0596826697977235,0.000414793089969449,4.536460272298e-05,0,0,2.76280663200104e-05,0,0,D05181761
1.89909480951973e-05,0.117884368847136,0.0468054154276956,0.00299043894011307,0,0,2.61213784209034e-05,0,0,D05181763
0.00515458981052984,0.00124557698465823,5.95222062720444e-06,0,0,0,0.0210337843387432,0,0,D05181765
0,0.00013339378472358,1.63448248348472e-06,0,0,0,0,0,0,D05181771
0.065840633999989,0.06149119171797,7.13247083484468e-05,6.27285708601975e-06,1.33588623128198e-05,0,0.25063848101604,0,0,D05181782
4.92686412798518e-06,0.0338660567709176,2.75056056946458e-05,1.69340561749954e-05,2.2839767480726e-06,0,0,0,0,D05181783
0,0.0139701401945058,0.00157443902075118,0.000354209083076855,0,0,2.71380339141123e-06,0,0,D05181796
2.76141424607201e-05,0.0351328209667076,0,0,0,0,3.15174073233114e-05,0,0,D05181803
1.38365605698969e-06,0.000332924590038947,8.97964543107593e-06,0,0,0,2.08960302484157e-06,0,0,D05181827
0,0.00801982115278965,0.588370836917111,0.054242384046158,4.76746413254448e-06,0,0,0,0,D05181845
4.76413130673038e-06,0.155583583831566,0.351549511767436,0.257104463796708,5.67307741130394e-06,0,0,0,0,D05181878
0.0565328318986369,0.335216711680722,0.00307096338181562,0.00404421506589231,0,0,5.8951800521693e-06,0,0,D05181973
0.00294820594059938,0.542474593867877,5.59618760838416e-06,1.05208327037622e-05,0,0,0.0203612585333467,0,0,D05181976
0.00019293133454727,0.00440069972884303,0.0189263711942436,0.00991414452367195,4.92480805810103e-05,0,0.00205523838170325,0,0,D05181978
0.000531741346378233,0.0801456285466188,0.035990064895305,0.00294784966177044,0.000139953590822336,0,0.0073138896143371,0,0,D05181981
0.000921729923379932,0.144078815632443,0.000110320476693688,8.74995860056369e-05,0,0,0.0552764103339703,0,0,D05181982
0.000768007042943962,0.707906194166499,2.40069184509416e-06,2.18634435892504e-06,0.00013911151852376,0,0.00767496895926879,0,0,D05181984
9.80168547508636e-05,0.809388529378528,0.00362475026610071,0.000155555759246251,0,0,0.00141893614713742,0,0,D05181990
0.00215466939683129,0.0728249375227407,0.00015872326944786,2.19446176261927e-05,2.71772528827156e-06,0,0.00237809075336562,0,0,D05181993
0.00144868992371582,0.199560071304798,0.00133105194494792,5.65515907002154e-05,0,0,0.0162672962506651,0,0,D05181994
8.14508788218339e-06,0.635484350018672,8.66599466534628e-06,0.000226405030027435,1.39697728211866e-05,0,1.11284630948436e-05,0,0,D05181995
5.38546789893252e-06,0.450900840868753,0.016855718081223,0.00145130774710176,8.79879262360806e-06,0,6.21983616496432e-06,0,0,D05182000
0.000844992698866997,0.186526098358356,0.00129084835569461,0.000778283728587705,0,0,0.0480030974999994,0,0,D05182008
4.64026898122446e-05,0.533480505552369,1.57966603616152e-05,2.01945942122921e-05,0.0229866090543316,0,0,0.0020396540154415,2.38296211705047e-05,D10181712
0.00755544929799746,0.385041117099841,0,3.40299786718999e-06,0,0,0.123488818448514,0,0,D10181733
0.00292339339217119,0.480936221386785,9.24982568283054e-06,2.67404051558192e-05,0,0,0.00648900498447879,0,0,D10181744
0.000683283470131645,0.766530073929106,0,4.79673493105721e-06,0,0,0.00682685020345009,0,0,D10181754
0.00544666531945829,0.0128618554843408,1.53686944679974e-05,5.32781408223911e-06,0.000225373366209589,0,0.00542467101004187,0,0,D10181757
0.0053637525948959,0.0294825563736841,2.15667593727643e-06,3.64975927846781e-06,0,0,6.10173392100209e-05,0,0,D10181765
9.31093590807946e-05,0.361827465835226,4.21679017274034e-05,4.49096378605246e-05,0.0655210779190442,0,0,0.00628663644907883,6.31696005071115e-05,D10181798
0.00621130022035348,0.633894866330359,6.03124967848117e-06,1.61424623747584e-05,0,0,0.00371128809872423,0,0,D10181811
0.00358405635948191,0.246265512717118,0.0635393764505839,0.00966445578117725,0.000144954714624446,0,0.00348818548895271,0,0,D10181828
0.000183181873731169,0.348345449184615,4.64995103143118e-06,3.58242706224346e-05,0,0,0.00115580754651687,0,0,D10181838
0.00280057614759789,0.205998583195751,0,0,0,0,2.71515915900135e-05,0,0,D10181852
0.0014467903638927,0.66099352588098,2.61217429064415e-06,1.2750952469585e-05,0,0,0.00695267820474382,0,0,D10181855
0.00328038364580595,0.0308755225794074,4.15394233358788e-06,0.000210966423145644,0,0,0,0,0,D10181862
0.0039221441279294,0.101382112587875,0,0,0,0,0,0,0,D10181868
4.88552438005842e-05,0.0015298812582408,5.26642967070705e-06,3.04724232518898e-06,0.000110860000678343,0,5.10081867477286e-06,0,0,D10181875
5.56750502691377e-05,0.00161065065297832,6.10680750815328e-06,3.52925888458209e-06,0.000114165576727099,0,6.42404426182358e-06,0,0,D10181897
0.0106876051428255,0.144275410870338,0.000169889488130427,0.000105281784407232,0.00552023130081072,0.0745134771800751,0,0,0,D10192216
4.90936815449978e-06,0.00384461546302795,0.0225383736298735,0.00165476948240353,0.00173702371430119,0,0,0,0,D15180712
6.6190035373846e-06,0.00182586788531978,0.0001979082057678,4.55450481500988e-05,0.000340185262757105,0,0,0,0,D15180732
0.000251789849762057,0.0195059074097815,0.0286474785984396,0.00308892465354094,3.96065279863957e-06,0,0,0,0,D15180736
1.58282187245739e-05,0.00496196707489003,0.0143723489569383,0.00521437005141756,0,0,0,0,0,D15180754
0.0342999531980609,0.000129730145516855,0.00314214853158503,0.000296048962909326,0.000832107869716877,0,0,0,0,D15180812
0.000100208838927286,0.310737213904168,0.0030096900778744,0.00011821983651494,4.20659540973408e-05,0,0.00140348784781473,0,0,D15180828
9.72971826562197e-06,0.000676014994552633,0.0313519946414397,0.00774879135581219,0.0190814715954723,0,0,0,0,D17181284
0.00930084190157339,0.206910533794943,0,0,0,0,8.4536037795533e-05,0,0,D17181367
0.155864102273267,0.100451152499595,0.000480500643230194,0.000111141887912375,0.000379999407243264,0,0.0125583648114644,0,0,D17181382
0.146112774621179,0.0312833972017769,0,0,0,0,0.0027509365518085,0,0,D17181388
0.0219948666708763,0.105062061775765,1.04251401884202e-05,7.99838546522498e-06,1.49319703886398e-05,0,6.01240864073258e-05,0,0,D17181399
0,0,0,0,0,0,0,0,0,D17181406
0.0209400198056954,0.00194762034466665,1.82512687377539e-05,6.65444488491557e-06,0.000106503421289158,0,0.0161330232577371,0,0,D17181408
0.58470169075141,0.0036195776950949,1.47001150479384e-05,6.6615711229898e-06,0.000607356652107226,0,0.000536944961801658,0,0,D17181456
0.384755751540998,0.00103363461996658,2.00388909069324e-06,1.6889922335843e-06,0,0,0.220084190251177,0,0,D17181550
0,0.857976758617736,4.1193566563252e-05,3.91875378404662e-06,9.61027713706672e-06,0.000119148775767322,0,0,0,D17181658
0.000565636802095885,0.000521599920869112,0,0,0,0,0,0,0,D17181672
